,description,name,price,img,size,color,composition,care,primary_thumbnail
28,레드와 카멜 컬러 중 선택이 가능한 토트백. 하드 디자인. 스티치 디테일 튜브형 손잡이. 길이 조절과 탈부착이 가능한 숄더 스트랩. 지퍼로 여미는 내부 가방. 세로 x 가로 x 폭: 30 x 25 x 16cm,미니멀 하드 토트백,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/560/6078004117_1_1_1.jpg?ts=1580992271644', '//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/560/6078004117_2_1_1.jpg?ts=1580992352123', '//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/560/6078004117_2_2_1.jpg?ts=1580992261718', '//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/560/6078004117_2_3_1.jpg?ts=1580992307122', '//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/560/6078004117_2_4_1.jpg?ts=1580992253871', '//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/560/6078004117_2_16_1.jpg?ts=1580920518354']",['M '],카멜,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지', '수증기 없이 다리십시오']",//static.zara.net/photos///2020/V/1/1/p/6078/004/117/3/w/581/6078004117_2_16_1.jpg?ts=1580920518354
29,크림 컬러 버킷백. 컬러가 배색된 파이핑이 매치된 크랙 마감 디자인. 금속 링이 달린 손잡이. 체인 숄더 스트랩. 내부 안감 처리. 금속 Mickey Mouse ©DISNEY 피스가 매치된 금속 아일렛으로 드로스트링 여밈. 세로 x 가로 x 폭: 18 x 14.5 x 14.5cm,MICKEY MOUSE ©DISNEY 버킷백,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/560/6866510002_2_1_1.jpg?ts=1577099214263', '//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/560/6866510002_1_1_1.jpg?ts=1577099106406', '//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/560/6866510002_2_2_1.jpg?ts=1577099228407', '//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/560/6866510002_2_3_1.jpg?ts=1577099150136', '//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/560/6866510002_2_4_1.jpg?ts=1577099149969', '//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/560/6866510002_2_5_1.jpg?ts=1577099208833']",['M '],크림,"[{'겉감': '주소재100% 폴리우레탄'}, {'안감': '긴 손잡이100% 철'}, {'* 입체장식 제외': ''}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/6866/510/002/2/w/1173/6866510002_9_2_1.jpg?ts=1577098826369
30,"블랙, 레드와 크림 컬러 중 선택이 가능한 버킷백. 그레인 마감 소재. 골드 톤의 금속 장식. 스터드 디테일이 매치된 탈부착 가능한 손잡이. 길이 조절과 탈부착이 가능한 숄더 스트랩. 드로스트링 여밈.  세로 x 가로 x 폭: 27.5 x 21.7 x 15cm",버킷백,"39,000 원","['//static.zara.net/photos///2019/I/1/1/p/6400/510/020/2/w/560/6400510020_1_1_1.jpg?ts=1570699809054', '//static.zara.net/photos///2019/I/1/1/p/6400/510/020/2/w/560/6400510020_2_1_1.jpg?ts=1570699809492', '//static.zara.net/photos///2019/I/1/1/p/6400/510/020/2/w/560/6400510020_2_2_1.jpg?ts=1570699813463', '//static.zara.net/photos///2019/I/1/1/p/6400/510/020/2/w/560/6400510020_2_3_1.jpg?ts=1570699810161', '//static.zara.net/photos///2019/I/1/1/p/6400/510/020/2/w/560/6400510020_2_4_1.jpg?ts=1570699811556']",['M '],레드,[{'겉감': '100% 폴리우레탄'}],"['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2019/I/1/1/p/6400/510/020/2/w/581/6400510020_1_1_1.jpg?ts=1570699809054
31,블랙과 실버 컬러 중 선택이 가능한 맥시 크로스백. 퀼팅 처리된 플랩과 전체 디자인. 여러 소재가 매치된 체인 숄더 스트랩. 포켓이 달린 내부 안감. 금속 클래스프 여밈. 세로 x 가로 x 폭: 25 x 34.5 x 8.5cm,퀼티드 맥시 크로스백,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/6391/510/017/2/w/560/6391510017_1_1_1.jpg?ts=1580470273608', '//static.zara.net/photos///2020/V/1/1/p/6391/510/017/2/w/560/6391510017_2_1_1.jpg?ts=1580372676754', '//static.zara.net/photos///2020/V/1/1/p/6391/510/017/2/w/560/6391510017_2_2_1.jpg?ts=1580372720203', '//static.zara.net/photos///2020/V/1/1/p/6391/510/017/2/w/560/6391510017_2_3_1.jpg?ts=1580372727682', '//static.zara.net/photos///2020/V/1/1/p/6391/510/017/2/w/560/6391510017_2_4_1.jpg?ts=1580372670159']",['M '],진,"[{'겉감': '주요소재100% 면'}, {'안감': '긴 손잡이60% 철,40% 면'}, {'충전재': ''}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/6391/510/017/2/w/581/6391510017_1_1_1.jpg?ts=1580470273608
32,블랙과 실버 컬러 중 선택이 가능한 맥시 크로스백. 퀼팅 처리된 플랩과 전체 디자인. 여러 소재가 매치된 체인 숄더 스트랩. 포켓이 달린 내부 안감. 금속 클래스프 여밈. 세로 x 가로 x 폭: 25 x 34.5 x 8.5cm,퀼티드 맥시 크로스백,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/560/6390510009_1_1_1.jpg?ts=1579599812965', '//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/560/6390510009_2_1_1.jpg?ts=1579600776857', '//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/560/6390510009_2_2_1.jpg?ts=1579600784169', '//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/560/6390510009_2_3_1.jpg?ts=1579600754852', '//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/560/6390510009_2_4_1.jpg?ts=1579600762239', '//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/560/6390510009_2_5_1.jpg?ts=1579600769456']",['M '],블루,"[{'겉감': '주소재100% 폴리우레탄'}, {'안감': '긴 손잡이60% 철,40% 폴리우레탄'}, {'충전재': ''}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/6390/510/009/2/w/581/6390510009_1_1_1.jpg?ts=1579599812965
33,"블랙 컬러의 토트백. MICKEY MOUSE ©DISNEY 모양 퀼팅 디자인. 다른 소재의 MICKEY MOUSE ©DISNEY 장식이 달린 손잡이. 기능성 소재의 길이 조절 및 탈부착 가능한 숄더 스트랩. 내부 안감 처리. 자석으로 여밈. 세로 x 가로 x 폭: 27.5 x 41 x 13.5cmJOIN LIFE 컬렉션.Care for fiber: 25% 이상 재생 폴리에스터 사용.재생 폴리에스터는 재활용 플라스틱병을 이용하여 제조되어 적은 양의 물, 에너지 및 천연 자원이 소모됩니다. ",MICKEY MOUSE ©DISNEY 퀼팅 토트백,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/6817/510/040/2/w/560/6817510040_1_1_1.jpg?ts=1579073479348', '//static.zara.net/photos///2020/V/1/1/p/6817/510/040/2/w/560/6817510040_2_1_1.jpg?ts=1577117040182', '//static.zara.net/photos///2020/V/1/1/p/6817/510/040/2/w/560/6817510040_2_2_1.jpg?ts=1577117080912', '//static.zara.net/photos///2020/V/1/1/p/6817/510/040/2/w/560/6817510040_2_3_1.jpg?ts=1577117072218', '//static.zara.net/photos///2020/V/1/1/p/6817/510/040/2/w/560/6817510040_2_4_1.jpg?ts=1577117065814', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_59_1.jpg?ts=1548282475310']",['M '],블랙,"[{'겉감': '주요소재100% 폴리에스터'}, {'안감': '긴 손잡이90% 폴리프로필렌 섬유,10% 폴리우레탄'}, {'충전재': ''}, {'* 입체장식 제외': '100% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/6817/510/040/2/w/581/6817510040_1_1_1.jpg?ts=1579073479348
34,"블랙 백팩. 나일론 소재 패딩 디자인. 자석과 플랩으로 여미는 2개의 앞면 포켓. 손잡이 디테일. 길이 조절이 가능한 숄더 스트랩. 지퍼로 여미는 포켓이 있는 내부 안감. 메탈 클래스프, 플랩과 드로스트링 여밈. 세로 x 가로 x 폭: 28.5 x 24.5 x 10.5cm",나일론 퀼팅 백팩,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/6102/510/040/2/w/560/6102510040_1_1_1.jpg?ts=1580459868879', '//static.zara.net/photos///2020/V/1/1/p/6102/510/040/2/w/560/6102510040_2_1_1.jpg?ts=1580459890919', '//static.zara.net/photos///2020/V/1/1/p/6102/510/040/2/w/560/6102510040_2_2_1.jpg?ts=1580459877175', '//static.zara.net/photos///2020/V/1/1/p/6102/510/040/2/w/560/6102510040_2_3_1.jpg?ts=1580459888504', '//static.zara.net/photos///2020/V/1/1/p/6102/510/040/2/w/560/6102510040_2_4_1.jpg?ts=1580459892695']",['M '],블랙,"[{'겉감': '주요소재100% 나일론'}, {'안감': '부수소재100% 폴리우레탄'}, {'충전재': ''}]","['접시 닦는 기계 사용 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/6102/510/040/2/w/581/6102510040_1_1_1.jpg?ts=1580459868879
35,블랙 컬러의 벨트백 스타일 크로스백. 반짝이는 마감의 기능성 소재 디자인. 지퍼로 여미는 안감 처리된 앞면 포켓. 신분증용 뒷면 투명 비닐 포켓. 메탈 피스로 여미는 소재가 매치된 길이 조절 가능한 벨트. 지퍼로 여미는 포켓이 있는 내부 안감. 지퍼 여밈. 세로 x 가로 x 폭: 12 x 25 x 6.5cm,글리터 하이테크 패브릭 벨트백-크로스백,"45,000 원","['//static.zara.net/photos///2020/V/1/1/p/7602/510/040/2/w/560/7602510040_1_1_1.jpg?ts=1580749145598', '//static.zara.net/photos///2020/V/1/1/p/7602/510/040/2/w/560/7602510040_2_1_1.jpg?ts=1580399113473', '//static.zara.net/photos///2020/V/1/1/p/7602/510/040/2/w/560/7602510040_2_2_1.jpg?ts=1580399106334', '//static.zara.net/photos///2020/V/1/1/p/7602/510/040/2/w/560/7602510040_2_3_1.jpg?ts=1580399113912', '//static.zara.net/photos///2020/V/1/1/p/7602/510/040/2/w/560/7602510040_2_4_1.jpg?ts=1580399144298']",['M '],블랙,"[{'겉감': '주요소재65% 폴리에스터,35% 폴리아미드'}, {'안감': '디테일55% TPU,45% 폴리우레탄'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/7602/510/040/2/w/581/7602510040_1_1_1.jpg?ts=1580749145598
36,"화이트 컬러 가죽 크로스백. 전체 가죽 소재. 탈부착 가능한 부드러운 가죽 숄더 스트랩. 안감 처리된 내부에 수납공간이 2개 있고, 그중 1개에 있는 2개의 내부 포켓 중 1개는 지퍼로 여밈. 자석이 달린 플랩으로 여밈. 세로 x 가로 x 폭: 18 x 25.5 x 3cm",미니멀 레더 크로스백,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_1_1_1.jpg?ts=1581354462457', '//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_2_1_1.jpg?ts=1581354456721', '//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_2_2_1.jpg?ts=1581354474240', '//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_2_3_1.jpg?ts=1581354466973', '//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_2_4_1.jpg?ts=1581354472649', '//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_2_5_1.jpg?ts=1581354456786', '//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/w/560/6317510001_2_15_1.jpg?ts=1581500485597']",['M '],화이트,"[{'겉감': '100% 양가죽'}, {'안감': '100% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/6317/510/001/3/cb-0-0-4176-3072-Center/w/1173/6317510001_2_15_1.jpg?ts=1581501059722
37,블랙 컬러의 미니 크로스백. 타원형 디자인. 양 옆면 매듭 스타일 풀탭 디테일. 길이 조절 가능한 숄더 스트랩. 포켓이 달린 내부 안감. 자석이 달린 플랩으로 여밈. 세로 x 가로 x 폭: 12 x 18 x 6.5cm,미니멀 미니 크로스백,"39,000 원","['//static.zara.net/photos///2020/V/1/1/p/5400/510/040/2/w/560/5400510040_1_1_1.jpg?ts=1580227949159', '//static.zara.net/photos///2020/V/1/1/p/5400/510/040/2/w/560/5400510040_2_1_1.jpg?ts=1580228298141', '//static.zara.net/photos///2020/V/1/1/p/5400/510/040/2/w/560/5400510040_2_3_1.jpg?ts=1580228262966', '//static.zara.net/photos///2020/V/1/1/p/5400/510/040/2/w/560/5400510040_2_4_1.jpg?ts=1580289217963', '//static.zara.net/photos///2020/V/1/1/p/5400/510/040/2/w/560/5400510040_2_5_1.jpg?ts=1580228293610']",['M '],블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/5400/510/040/2/w/581/5400510040_1_1_1.jpg?ts=1580227949159
38,블루와 핑크 컬러 중 선택이 가능한 버킷백. 플로랄 자수 디테일 튤 소재 디자인. 손잡이 디테일. 자석으로 여밈. 세로 x 가로 x 폭: 21 x 30 x 3cm,자수 튤 버킷백,"39,000 원","['//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/w/560/5648510050_1_1_1.jpg?ts=1580141489835', '//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/w/560/5648510050_2_1_1.jpg?ts=1580141586932', '//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/w/560/5648510050_2_2_1.jpg?ts=1580141594420', '//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/w/560/5648510050_2_3_1.jpg?ts=1578992875484', '//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/w/560/5648510050_2_4_1.jpg?ts=1578992895054', '//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/w/560/5648510050_2_16_1.jpg?ts=1580472605287']",['M '],핑크,"[{'겉감': '100% 폴리에스터'}, {'안감': '100% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/5648/510/050/4/cb-0-0-4176-3072-Center/w/1173/5648510050_2_16_1.jpg?ts=1580472778016
39,블루와 핑크 컬러 중 선택이 가능한 버킷백. 플로랄 자수 디테일 튤 소재 디자인. 손잡이 디테일. 자석으로 여밈. 세로 x 가로 x 폭: 21 x 30 x 3cm,자수 튤 버킷백,"39,000 원","['//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/560/5646510009_1_1_1.jpg?ts=1580141453033', '//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/560/5646510009_2_1_1.jpg?ts=1580141453970', '//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/560/5646510009_2_2_1.jpg?ts=1580141461807', '//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/560/5646510009_2_3_1.jpg?ts=1578904732580', '//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/560/5646510009_2_4_1.jpg?ts=1578929204720', '//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/560/5646510009_2_15_1.jpg?ts=1580404211050']",['M '],블루,"[{'겉감': '100% 폴리에스터'}, {'안감': '100% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/5646/510/009/3/w/581/5646510009_2_15_1.jpg?ts=1580404211050
40,블랙 컬러의 쇼퍼백. 컬러가 배색된 스티치 디테일. 가로 트임이 있는 브레이드 장식 디자인. 숄더 스트랩. 드로스트링으로 여미는 탈부착형 패브릭 내부 가방. 세로 x 가로 x 폭: 26.5 x 35 x 13.5cm,로프 슬릿 쇼퍼백,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/w/560/5142510040_1_1_1.jpg?ts=1581499822023', '//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/w/560/5142510040_2_1_1.jpg?ts=1581500424786', '//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/w/560/5142510040_2_3_1.jpg?ts=1581500341622', '//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/w/560/5142510040_2_4_1.jpg?ts=1581500405899', '//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/w/560/5142510040_2_5_1.jpg?ts=1581500379810', '//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/w/560/5142510040_2_15_1.jpg?ts=1581500463676']",['M '],블랙,[{'겉감': '100% 폴리우레탄'}],"['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/5142/510/040/3/cb-0-0-4176-3072-Center/w/1173/5142510040_2_15_1.jpg?ts=1581501074078
41,여러 컬러가 매치된 쇼퍼백 스타일 가방. 패턴이 있는 자카드 소재 전체 디자인. 손잡이 디테일. 숄더 스트랩. 포켓이 달린 내부 안감. 지퍼 여밈. 세로 x 가로 x 폭: 34 x 43.5 x 14cm,패턴 자카드 패브릭 토트백,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/560/5182510202_1_1_1.jpg?ts=1581668980325', '//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/560/5182510202_2_1_1.jpg?ts=1581669006228', '//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/560/5182510202_2_2_1.jpg?ts=1581669023108', '//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/560/5182510202_2_3_1.jpg?ts=1581669031258', '//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/560/5182510202_2_4_1.jpg?ts=1581669015556', '//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/560/5182510202_2_5_1.jpg?ts=1581610543262']",['M '],콤비,"[{'겉감': '73% 폴리에스터, 24% 면, 3% 엘라스탄'}, {'안감': '50% 면, 50% 폴리에스터'}]","['세탁 금지', '표백제 사용 금지', '다리미질 금지', '드라이 클리닝 금지', '건조기 사용 금지']",//static.zara.net/photos///2020/V/1/1/p/5182/510/202/2/w/581/5182510202_1_1_1.jpg?ts=1581668980325
